,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
19005,19005,399034,6301978587,Video,155,1,,181800,,,,77,4.5,618,3,0.0,278.0,0.0,0.0,0.0
19007,19007,399227,0783242425,Video,13421,1,513463,,,,,15,4.5,35,3,14.0,0.0,0.0,0.0,0.0
19008,19008,399303,6303957013,Video,13453,4,359099,365600,,41659,407537,3,4.5,11,10,36.0,51.0,0.0,22.0,53.0
19014,19014,399377,6303082637,Video,1236,2,,293126,12219,,,13,4.5,73,3,0.0,174.0,33.0,0.0,0.0
19017,19017,399436,6303146902,Video,6839,4,,216213,241859,162295,879,1,5.0,9,13,0.0,0.0,0.0,0.0,0.0
19022,19022,399560,6303129102,Video,25955,4,,522928,199372,447268,471226,3,5.0,52,4,0.0,39.0,60.0,10.0,39.0
19030,19030,399612,B000007P8L,Video,85132,1,457490,,,,,7,3.5,11,1,46.0,0.0,0.0,0.0,0.0
19036,19036,399777,6301566661,Video,9262,1,87674,,,,,11,5.0,37,1,391.0,0.0,0.0,0.0,0.0
19041,19041,399888,630237278X,Video,20844,4,347185,225358,448559,443956,,5,5.0,41,9,49.0,17.0,93.0,25.0,0.0
19043,19043,399901,6301966090,Video,7793,4,,61654,514587,278089,337017,9,3.5,72,6,0.0,43.0,461.0,341.0,5.0
19044,19044,399909,6303094848,Video,14775,3,66749,344174,,,380314,22,4.0,100,6,141.0,298.0,0.0,0.0,113.0
19045,19045,399919,6304525729,Video,14454,3,146589,16618,171735,,,2,3.5,35,14,0.0,3.0,8.0,0.0,0.0
19047,19047,399966,6302872219,Video,11628,5,527759,184730,175974,516215,513863,10,5.0,46,6,259.0,42.0,72.0,84.0,172.0
19048,19048,400024,B00004YZWF,Video,26217,1,523226,,,,,5,4.0,108,2,11.0,0.0,0.0,0.0,0.0
19050,19050,400057,6303957072,Video,8401,4,274123,,533585,283957,96475,2,3.0,3,6,186.0,0.0,139.0,56.0,70.0
19055,19055,400226,6302174740,Video,28850,1,,,465009,,,1,3.0,15,6,0.0,0.0,20.0,0.0,0.0
19076,19076,400631,0938045318,Video,26597,3,101729,,348474,185334,,1,3.0,12,4,9.0,0.0,46.0,0.0,0.0
19077,19077,400639,6304017626,Video,27176,2,,,55527,78439,,20,3.5,153,2,0.0,0.0,46.0,7.0,0.0
19078,19078,400660,6302287731,Video,7844,4,455351,473603,201024,,218629,6,4.0,14,8,4.0,5.0,11.0,0.0,3.0
19088,19088,400832,6301160290,Video,10832,4,211089,111815,481349,,92324,4,2.5,9,8,0.0,1.0,0.0,0.0,62.0
19090,19090,400944,B00004YA75,Video,29906,3,400945,,132860,132862,,0,0.0,0,3,2.0,0.0,0.0,0.0,0.0
19106,19106,401351,B00000I213,Video,33240,4,401355,401357,548526,174206,,4,4.5,21,7,40.0,105.0,8.0,7.0,0.0
19108,19108,401355,B00000I211,Video,13123,4,401357,401351,401386,,548526,8,4.5,40,11,105.0,21.0,53.0,0.0,8.0
19110,19110,401357,B00000I214,Video,13374,4,401355,401351,548526,,401386,16,4.5,105,12,40.0,21.0,8.0,0.0,53.0
19117,19117,401386,B00000I21E,Video,26436,5,401355,401357,174206,174208,401351,9,4.0,53,9,40.0,105.0,7.0,0.0,21.0
19124,19124,401603,0790750554,Video,9527,4,500875,93489,83239,,274565,4,3.5,10,7,0.0,31.0,12.0,0.0,20.0
19126,19126,401639,0767813383,Video,21785,2,472754,222277,,,,4,4.5,39,4,36.0,27.0,0.0,0.0,0.0
19127,19127,401641,6302884772,Video,27559,4,528150,129228,295680,,41684,6,4.5,25,5,25.0,25.0,5.0,0.0,33.0
19131,19131,401700,6300271749,Video,29267,1,67748,,,,,2,3.0,7,2,1.0,0.0,0.0,0.0,0.0
19140,19140,401856,B00005AMCO,Video,5410,2,,72850,,,362041,32,4.0,503,6,0.0,0.0,0.0,0.0,136.0
19143,19143,401880,6303196446,Video,5715,4,339376,329769,288400,512438,,3,4.5,6,7,0.0,0.0,7.0,0.0,0.0
19145,19145,401905,6304114591,Video,4582,2,,,,347515,494818,3,4.5,15,2,0.0,0.0,0.0,263.0,46.0
19147,19147,401971,B00004RDLA,Video,16529,3,21869,170286,336308,,,6,4.5,63,3,401.0,74.0,86.0,0.0,0.0
19153,19153,402054,6303471595,Video,13009,2,170651,71000,,,,6,4.0,18,5,37.0,94.0,0.0,0.0,0.0
19166,19166,402327,B00005KJUJ,Video,33699,3,,61148,,220084,324084,0,0.0,0,3,0.0,2.0,0.0,5.0,2.0
19167,19167,402391,0767002482,Video,2564,3,242444,514587,,,503594,1,5.0,13,7,29.0,461.0,0.0,0.0,40.0
19169,19169,402461,6302999367,Video,19936,1,,307831,,,,4,3.0,10,1,0.0,0.0,0.0,0.0,0.0
19176,19176,402701,0780020421,Video,22457,1,411809,,,,,6,4.0,49,2,17.0,0.0,0.0,0.0,0.0
19182,19182,402845,6303368824,Video,20624,2,324062,115412,,,,2,5.0,13,4,20.0,39.0,0.0,0.0,0.0
19184,19184,402929,6302418828,Video,254,4,443960,103850,492826,310464,,19,4.5,64,6,36.0,18.0,427.0,29.0,0.0
19185,19185,402953,0767007492,Video,6263,2,,,,483372,159905,4,4.0,13,11,0.0,0.0,0.0,74.0,10.0
19186,19186,402972,6304233280,Video,29375,2,,,418054,308628,,1,5.0,8,3,0.0,0.0,9.0,0.0,0.0
19187,19187,403041,B00004RFSP,Video,31265,5,529287,516893,22653,22654,234678,0,0.0,0,6,17.0,191.0,195.0,293.0,2.0
19188,19188,403095,630276016X,Video,28203,2,365595,,,,467609,5,4.0,32,3,59.0,0.0,0.0,0.0,103.0
19192,19192,403192,6303627684,Video,53126,3,333647,,81991,2672,,24,2.5,34,3,38.0,0.0,3.0,19.0,0.0
19197,19197,403352,6301232038,Video,9102,1,311811,,,,,23,5.0,128,1,59.0,0.0,0.0,0.0,0.0
19209,19209,403622,6304021690,Video,25524,4,394293,,368318,57021,18491,3,3.5,8,6,10.0,0.0,1.0,53.0,26.0
19213,19213,403736,1572527811,Video,12044,4,496271,6799,208026,,191108,3,4.5,29,9,139.0,345.0,5.0,0.0,63.0
19220,19220,403898,6303560059,Video,12153,1,,,,517196,,4,4.5,38,3,0.0,0.0,0.0,11.0,0.0
19223,19223,403926,0767000021,Video,19270,1,,,,248619,,10,3.5,165,4,0.0,0.0,0.0,16.0,0.0
19231,19231,404213,6304340214,Video,16336,4,110246,301275,,140889,526387,4,5.0,35,4,100.0,17.0,0.0,11.0,12.0
19236,19236,404319,0792165756,Video,12210,5,112685,35242,388591,7651,502010,3,4.5,19,13,64.0,73.0,89.0,4.0,3.0
19241,19241,404382,6302593301,Video,20922,2,,323391,,122955,,4,5.0,28,5,0.0,55.0,0.0,68.0,0.0
19245,19245,404458,6302561760,Video,8300,5,37106,155455,93851,317482,328054,18,4.0,111,8,332.0,201.0,79.0,15.0,153.0
19250,19250,404590,B000006QXF,Video,41425,1,367404,,,,,0,0.0,0,1,125.0,0.0,0.0,0.0,0.0
19252,19252,404637,B00005O5J7,Video,15978,3,447746,409035,119417,,,0,0.0,0,3,57.0,14.0,160.0,0.0,0.0
19253,19253,404638,B00005O5J6,Video,2752,4,198608,367533,99727,7445,,5,4.5,23,11,105.0,37.0,157.0,159.0,0.0
19255,19255,404640,B00005O5J0,Video,37716,1,524878,,,,,1,5.0,0,1,139.0,0.0,0.0,0.0,0.0
19257,19257,404661,B00005B228,Video,22335,1,,,,148819,,12,4.0,98,1,0.0,0.0,0.0,336.0,0.0
19261,19261,404680,B00005O5JR,Video,15059,2,533004,,,530865,,1,4.0,3,5,73.0,0.0,0.0,34.0,0.0
19266,19266,404704,B00004STFI,Video,11691,3,152810,,866,865,,11,4.5,216,3,69.0,0.0,167.0,285.0,0.0
19267,19267,404707,B00004STFF,Video,12388,2,526447,,,19907,,10,3.5,119,11,276.0,0.0,0.0,101.0,0.0
19268,19268,404732,6303929915,Video,14125,3,30781,514002,148316,,,7,4.5,45,4,32.0,0.0,15.0,0.0,0.0
19269,19269,404752,0307141071,Video,5871,4,138428,492349,171491,443897,,5,5.0,33,18,20.0,39.0,0.0,10.0,0.0
19271,19271,404879,6305126089,Video,27502,1,,,464787,,,23,4.0,24,1,0.0,0.0,18.0,0.0,0.0
19272,19272,404897,1573309842,Video,697,1,,,,519640,,60,3.5,527,1,0.0,0.0,0.0,493.0,0.0
19273,19273,404919,6302526167,Video,16881,4,125885,191540,327780,428931,,23,4.0,39,9,163.0,87.0,120.0,67.0,0.0
19275,19275,404986,0767821335,Video,22868,5,83086,409509,412806,130118,178956,1,5.0,3,8,5.0,9.0,5.0,19.0,27.0
19279,19279,405109,6304457286,Video,582,0,,,,,,10,3.5,47,9,0.0,0.0,0.0,0.0,0.0
19281,19281,405145,6304819323,Video,55210,1,224112,,,,,3,4.5,9,1,168.0,0.0,0.0,0.0,0.0
19288,19288,405265,6301969642,Video,16331,2,,39298,,,103177,9,4.0,60,5,0.0,67.0,0.0,0.0,94.0
19290,19290,405342,6303934587,Video,28794,3,,,192129,510551,28339,1,5.0,13,3,0.0,0.0,404.0,97.0,372.0
19291,19291,405385,B00003CWS2,Video,25333,1,,,,6799,,31,3.5,165,1,0.0,0.0,0.0,345.0,0.0
19293,19293,405447,B00005221F,Video,39375,5,95155,79564,477947,79567,79569,3,5.0,23,8,547.0,436.0,395.0,38.0,32.0
19296,19296,405479,630018188X,Video,809,2,,,504798,531797,,17,4.5,105,2,0.0,0.0,17.0,28.0,0.0
19297,19297,405484,6301404483,Video,37491,3,74985,85608,,275271,,7,4.5,28,3,63.0,45.0,0.0,10.0,0.0
19301,19301,405580,6303935842,Video,27105,2,139958,,,,51724,1,1.0,10,4,74.0,0.0,0.0,0.0,45.0
19305,19305,405765,6304868235,Video,27657,3,,210324,224853,8116,,9,5.0,34,3,0.0,34.0,8.0,61.0,0.0
19314,19314,406176,6302762820,Video,15375,2,,,,528286,276993,33,4.5,203,3,0.0,0.0,0.0,107.0,142.0
19316,19316,406223,630181231X,Video,336,2,,,,31582,408530,43,3.5,328,6,0.0,0.0,0.0,401.0,1163.0
19319,19319,406292,1573624144,Video,25385,4,32186,115267,,394258,290578,5,5.0,17,6,88.0,29.0,0.0,33.0,595.0
19322,19322,406330,6305599017,Video,6199,3,299382,,31582,408530,,5,3.5,5,3,757.0,0.0,401.0,1163.0,0.0
19326,19326,406465,0970363346,Video,17202,3,,266701,385919,407440,,4,4.5,21,5,0.0,20.0,16.0,19.0,0.0
19327,19327,406492,0783228341,Video,7852,3,346636,,394716,,103299,38,5.0,233,8,59.0,0.0,87.0,0.0,21.0
19335,19335,406674,6304407610,Video,6278,5,300580,353379,240115,201667,81597,5,4.0,25,11,17.0,6.0,14.0,5.0,21.0
19336,19336,406690,6304475853,Video,6985,4,225812,475879,,306877,456249,2,5.0,3,5,0.0,1.0,0.0,28.0,24.0
19337,19337,406695,6302353947,Video,8457,2,441900,,,374383,,6,4.5,21,2,203.0,0.0,0.0,606.0,0.0
19349,19349,407059,6304452829,Video,13389,2,74138,,,489574,,5,4.5,39,7,117.0,0.0,0.0,37.0,0.0
19355,19355,407178,0793966736,Video,41880,2,82743,,,,371683,4,5.0,5,4,29.0,0.0,0.0,0.0,12.0
19359,19359,407324,6302605008,Video,5904,3,,510344,389884,,56950,8,4.0,62,7,0.0,14.0,33.0,0.0,61.0
19365,19365,407424,6304179472,Video,19346,5,398801,80452,444580,536660,230377,4,5.0,20,5,31.0,62.0,7.0,23.0,74.0
19366,19366,407429,B00000IBN2,Video,9903,3,257663,,,367501,486684,14,4.5,197,5,187.0,0.0,0.0,259.0,466.0
19367,19367,407440,0970363311,Video,10057,3,,217165,,296635,406465,3,5.0,19,9,0.0,56.0,0.0,2.0,21.0
19371,19371,407537,6301798783,Video,835,1,,,399303,,,8,4.5,53,3,0.0,0.0,11.0,0.0,0.0
19373,19373,407565,B00004TQ16,Video,19454,2,223311,518316,,,,2,2.0,15,4,17.0,6.0,0.0,0.0,0.0
19380,19380,407683,B0000296PX,Video,41439,4,,310464,293136,518533,262871,6,4.5,4,4,0.0,29.0,14.0,5.0,1.0
19382,19382,407689,B0000296PI,Video,11162,3,,273349,,2334,200528,15,4.5,288,4,0.0,1.0,0.0,74.0,36.0
19383,19383,407722,6302899052,Video,1725,1,,246110,,,,7,4.5,42,2,0.0,8.0,0.0,0.0,0.0
19385,19385,407832,6305384444,Video,27392,4,,145600,240247,42573,515286,1,4.0,1,7,0.0,9.0,16.0,46.0,6.0
19386,19386,407841,0738921696,Video,16330,2,385554,,385458,,,2,3.0,4,4,47.0,0.0,212.0,0.0,0.0
19391,19391,408019,6303471714,Video,612,3,,,486282,437864,462121,110,4.5,394,3,0.0,0.0,209.0,78.0,120.0
19394,19394,408058,6303346421,Video,11968,5,109204,59771,329470,35284,222178,3,4.5,33,15,10.0,24.0,14.0,22.0,29.0
19400,19400,408218,6301802659,Video,26170,3,,114723,,189332,114730,8,2.0,32,3,0.0,21.0,0.0,69.0,41.0
19402,19402,408258,B000065FSW,Video,12260,1,408559,,,,,1,5.0,12,3,21.0,0.0,0.0,0.0,0.0
19407,19407,408416,6304132603,Video,4025,5,161645,486553,143084,208800,434506,1,5.0,14,11,22.0,22.0,43.0,1.0,0.0
19409,19409,408522,6302314674,Video,5408,1,,,,464972,,38,5.0,121,1,0.0,0.0,0.0,126.0,0.0
19410,19410,408530,076783822X,Video,126,1,,31582,,,,123,4.0,1163,15,0.0,401.0,0.0,0.0,0.0
19412,19412,408559,B000065FSX,Video,11940,2,408258,446019,,,,1,5.0,21,4,12.0,64.0,0.0,0.0,0.0
19417,19417,408627,6301171632,Video,5798,3,,474389,879,7986,,1,5.0,0,3,0.0,0.0,0.0,0.0,0.0
19419,19419,408677,6305806489,Video,4300,2,145058,272102,,,,3,3.5,44,2,84.0,248.0,0.0,0.0,0.0
19421,19421,408704,1573850306,Video,32833,2,486900,,511730,,,0,0.0,0,4,3.0,0.0,0.0,0.0,0.0
19423,19423,408733,B00000FACF,Video,40788,3,,408737,482553,480817,,1,4.0,3,8,0.0,7.0,5.0,5.0,0.0
19424,19424,408737,B00000FACB,Video,15834,4,408733,,482553,480821,480817,2,4.5,7,8,3.0,0.0,5.0,19.0,5.0
19425,19425,408749,6303998534,Video,20303,2,,176376,,205731,,6,5.0,20,4,0.0,34.0,0.0,24.0,0.0
19426,19426,408756,6302878217,Video,31280,3,157815,312957,336890,,,3,4.5,13,3,21.0,14.0,39.0,0.0,0.0
19430,19430,408818,6302413532,Video,2671,4,,361168,149258,118940,83944,4,4.0,13,7,0.0,35.0,29.0,45.0,13.0
19432,19432,408834,6302526094,Video,33897,3,,,432852,118715,329349,10,4.0,30,6,0.0,0.0,15.0,2.0,50.0
19433,19433,408836,6300988716,Video,27479,1,,,,,233838,16,3.0,43,8,0.0,0.0,0.0,0.0,28.0
19438,19438,408933,1581980426,Video,36994,2,331806,246888,,,,1,4.0,0,2,22.0,11.0,0.0,0.0,0.0
19442,19442,408977,6302946484,Video,8098,2,515152,123699,,,,5,5.0,47,4,18.0,17.0,0.0,0.0,0.0
19444,19444,409035,6302658772,Video,22975,1,,104094,,,,3,4.5,14,5,0.0,32.0,0.0,0.0,0.0
19447,19447,409095,B00004REMM,Video,26089,3,216122,376696,331552,,,5,4.5,31,4,26.0,13.0,10.0,0.0,0.0
19451,19451,409198,B000069I6K,Video,56478,2,,,,541976,84516,28,4.5,130,2,0.0,0.0,0.0,118.0,145.0
19454,19454,409202,B000069I6B,Video,15908,2,409204,326739,,,,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0
19456,19456,409204,B000069I6A,Video,18809,2,409202,326739,,,,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0
19459,19459,409210,B000069I6E,Video,18292,4,119054,431044,84516,,36911,9,3.5,32,4,160.0,4.0,145.0,0.0,76.0
19460,19460,409211,B000069I6R,Video,51476,1,,,84516,,,28,5.0,118,1,0.0,0.0,145.0,0.0,0.0
19461,19461,409214,B000069I6P,Video,44883,2,119054,,,84516,,16,4.5,76,2,160.0,0.0,0.0,145.0,0.0
19466,19466,409247,6304411375,Video,11344,1,,,,18491,,3,2.5,16,1,0.0,0.0,0.0,26.0,0.0
19475,19475,409405,0780622936,Video,13054,4,385646,475648,483913,73670,,0,0.0,0,8,0.0,17.0,1.0,0.0,0.0
19476,19476,409420,0971533822,Video,2967,1,,,,486117,,13,4.0,110,2,0.0,0.0,0.0,257.0,0.0
19478,19478,409509,0767814223,Video,17230,5,178956,242059,130118,404986,412806,2,4.0,9,14,27.0,28.0,19.0,3.0,5.0
19489,19489,409862,B00000DGHO,Video,14306,2,,462025,240600,,,3,3.5,25,4,0.0,43.0,45.0,0.0,0.0
19490,19490,409867,6304765460,Video,31680,3,126236,272314,10745,,,0,0.0,0,6,67.0,47.0,0.0,0.0,0.0
19501,19501,410108,6305007632,Video,14234,1,,,,,237654,1,5.0,7,1,0.0,0.0,0.0,0.0,3.0
19502,19502,410119,0792843967,Video,38215,1,319239,,,,,9,3.0,45,1,92.0,0.0,0.0,0.0,0.0
19510,19510,410262,6302274001,Video,57,4,34931,83764,,27719,428620,72,4.5,158,8,115.0,77.0,0.0,93.0,97.0
19511,19511,410284,B00005T5YG,Video,242,4,,289111,494098,239721,289104,25,5.0,25,20,0.0,43.0,19.0,35.0,40.0
19514,19514,410311,6303152783,Video,1921,2,,444980,,217442,,5,3.0,34,23,0.0,37.0,0.0,222.0,0.0
19527,19527,410767,6302699290,Video,27017,5,287939,541812,55574,43193,67851,2,4.5,2,7,3.0,5.0,45.0,0.0,4.0
19532,19532,410828,B00005Y89L,Video,14270,2,383680,,,,12868,2,4.0,36,4,0.0,0.0,0.0,0.0,40.0
19533,19533,410832,B00004Y9Q7,Video,28989,1,291012,,,,,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
19534,19534,410878,B00004YRX1,Video,24663,1,540785,,,,,6,2.5,11,2,21.0,0.0,0.0,0.0,0.0
19539,19539,410899,B00000IXOD,Video,21649,4,283595,521477,,78538,53528,0,0.0,0,7,22.0,1.0,0.0,2.0,1.0
19540,19540,410901,B00000IXOE,Video,16257,3,377308,,181456,535940,,67,4.0,280,3,270.0,0.0,252.0,120.0,0.0
19541,19541,410902,B00000IXOG,Video,32,5,385610,488377,43778,176365,374706,36,4.0,248,10,1339.0,565.0,187.0,320.0,66.0
19544,19544,410927,B000055YW3,Video,7414,5,410930,289765,289766,398893,215767,5,5.0,14,11,16.0,0.0,0.0,0.0,0.0
19546,19546,410930,B000055YW4,Video,8122,5,410927,289765,289766,346403,398893,2,5.0,16,14,14.0,0.0,0.0,1.0,0.0
19551,19551,410952,6301412702,Video,6876,4,526857,252842,221540,182258,,6,3.0,43,13,40.0,112.0,116.0,129.0,0.0
19556,19556,411004,6303861830,Video,14256,3,277221,145180,376640,,,0,0.0,0,6,0.0,2.0,0.0,0.0,0.0
19561,19561,411107,6304618581,Video,1303,5,180768,524937,466406,532666,66050,29,4.5,199,7,91.0,74.0,1432.0,488.0,313.0
19563,19563,411184,6300229416,Video,36449,1,504497,,,,,2,4.5,21,1,33.0,0.0,0.0,0.0,0.0
19569,19569,411257,6304051913,Video,26182,5,256885,328722,260929,19102,466032,0,0.0,0,7,41.0,84.0,3.0,24.0,135.0
19571,19571,411294,6304959141,Video,8699,4,110552,244672,316546,135255,,3,4.5,15,8,2.0,5.0,9.0,22.0,0.0
19572,19572,411374,6302439361,Video,6850,4,272512,,12219,16341,290578,14,5.0,79,5,119.0,0.0,33.0,158.0,595.0
19574,19574,411381,0790731347,Video,24713,5,18669,39326,387596,179972,498117,0,0.0,0,8,40.0,52.0,26.0,243.0,75.0
19578,19578,411500,6304375522,Video,10560,2,,365166,,,157436,1,2.0,9,2,0.0,0.0,0.0,0.0,0.0
19585,19585,411649,6301208536,Video,41003,1,,,,,347029,16,4.0,32,1,0.0,0.0,0.0,0.0,109.0
19586,19586,411652,B00007K064,Video,24306,4,66959,,362576,66957,130192,9,5.0,71,6,12.0,0.0,1908.0,21.0,77.0
19589,19589,411719,6302148332,Video,2145,2,,,51360,,260471,35,4.5,183,4,0.0,0.0,72.0,0.0,74.0
19591,19591,411795,6300213404,Video,24649,3,87626,,254423,,62867,7,4.0,22,5,23.0,0.0,27.0,0.0,27.0
19593,19593,411809,6305162174,Video,29244,3,,402701,,224605,87421,1,5.0,17,5,0.0,49.0,0.0,30.0,0.0
19595,19595,411824,078062579X,Video,567,2,,387971,435761,,,31,5.0,106,11,0.0,90.0,70.0,0.0,0.0
19600,19600,411914,6304973063,Video,912,2,,427342,541323,,,2,5.0,6,6,0.0,5.0,7.0,0.0,0.0
19614,19614,412353,630461408X,Video,35936,5,501124,463702,2797,315577,80005,4,4.5,38,7,46.0,44.0,27.0,51.0,17.0
19617,19617,412385,B00006G8LM,Video,7457,4,109613,81778,,499420,425434,5,4.0,32,4,22.0,75.0,0.0,0.0,132.0
19621,19621,412430,B00006G8L3,Video,3659,1,,,,,164285,13,3.5,172,1,0.0,0.0,0.0,0.0,62.0
19624,19624,412565,630261628X,Video,7495,1,283957,,,,,8,5.0,36,1,56.0,0.0,0.0,0.0,0.0
19627,19627,412573,B00004U291,Video,23692,3,412574,291610,291613,,,0,0.0,0,9,0.0,2.0,0.0,0.0,0.0
19628,19628,412574,B00004U290,Video,3576,4,412573,291613,291610,,388746,0,0.0,0,9,0.0,0.0,2.0,0.0,10.0
19639,19639,412742,B00004U5C7,Video,20907,4,95590,370038,,224015,534474,2,5.0,12,5,12.0,11.0,0.0,31.0,58.0
19641,19641,412747,B00004U5C5,Video,16806,5,412742,271177,230021,457596,374671,3,4.5,9,5,12.0,27.0,32.0,8.0,17.0
19642,19642,412748,B00004U5C1,Video,59007,4,,533139,230014,534474,97388,4,4.5,8,4,0.0,19.0,15.0,58.0,22.0
19643,19643,412754,B00004SU0U,Video,23129,4,412756,32643,430222,,430127,1,5.0,10,8,0.0,10.0,16.0,0.0,1.0
19644,19644,412756,B00004SU0W,Video,8053,2,32643,,412754,,,0,0.0,0,7,10.0,0.0,10.0,0.0,0.0
19645,19645,412774,B00005U2KQ,Video,20581,3,88116,276236,412777,,,1,4.0,3,7,57.0,189.0,7.0,0.0,0.0
19646,19646,412775,B00005U2KP,Video,7884,4,334161,,209248,240274,334222,8,4.0,45,8,30.0,0.0,64.0,48.0,28.0
19647,19647,412777,B00005U2KR,Video,21868,3,276236,88116,412774,,,3,4.5,7,6,189.0,57.0,3.0,0.0,0.0
19650,19650,412783,B000059HD5,Video,18254,1,,,,191375,,38,4.5,249,1,0.0,0.0,0.0,62.0,0.0
19652,19652,412790,B00005U2KO,Video,6973,5,73398,70080,152200,280939,38768,13,4.5,54,16,47.0,83.0,133.0,25.0,30.0
19654,19654,412797,B000059HDP,Video,12175,1,475120,,,,,8,4.0,67,2,74.0,0.0,0.0,0.0,0.0
19658,19658,412804,B000059HDF,Video,2694,5,110279,456623,264496,349470,537219,14,4.0,30,7,74.0,43.0,34.0,43.0,83.0
19659,19659,412806,B000059HDB,Video,12865,5,178956,408530,242059,83086,154850,1,5.0,5,12,27.0,1163.0,28.0,5.0,0.0
19661,19661,412844,6303182267,Video,600,3,,,341065,485136,46688,5,5.0,45,6,0.0,0.0,8.0,28.0,358.0
19662,19662,412865,6302413621,Video,19474,3,419573,375921,,246357,,3,3.5,20,4,49.0,195.0,0.0,180.0,0.0
19672,19672,413255,6301969065,Video,8111,5,525006,157517,255766,94472,424865,7,3.5,130,5,102.0,12.0,76.0,67.0,69.0
19674,19674,413419,6303575617,Video,28609,5,389644,4092,341575,128901,104191,4,4.0,20,8,51.0,75.0,20.0,68.0,111.0
19677,19677,413489,1560395753,Video,15802,5,194686,447079,315330,298175,500062,6,4.5,40,7,67.0,27.0,34.0,52.0,11.0
19678,19678,413497,6304107196,Video,1247,5,96782,437377,217961,261777,209734,4,5.0,28,11,88.0,74.0,56.0,22.0,23.0
19679,19679,413498,B00004YS7N,Video,27862,1,56711,,,,,1,5.0,7,1,32.0,0.0,0.0,0.0,0.0
19680,19680,413506,B00004YS7X,Video,46088,1,,,127615,,,14,2.5,37,1,0.0,0.0,86.0,0.0,0.0
19683,19683,413560,B00004YS71,Video,24607,1,,,,,138955,16,4.0,76,1,0.0,0.0,0.0,0.0,104.0
19687,19687,413705,6305071519,Video,8843,1,209250,,,,,10,3.5,49,1,64.0,0.0,0.0,0.0,0.0
19688,19688,413749,6303072607,Video,26520,3,314226,,,513493,298834,3,3.5,27,3,4.0,0.0,0.0,73.0,19.0
19695,19695,413819,B00004XMSW,Video,1261,4,428057,300963,154908,154909,,18,4.5,95,4,97.0,78.0,16.0,14.0,0.0
19703,19703,413840,6305295867,Video,11989,1,106153,,,,,9,5.0,47,2,0.0,0.0,0.0,0.0,0.0
19704,19704,413860,6304561857,Video,30966,5,342042,466634,442379,390081,247194,6,4.5,8,8,11.0,7.0,14.0,21.0,36.0
19705,19705,413895,6305972451,Video,7690,1,,,,157195,,16,5.0,165,3,0.0,0.0,0.0,97.0,0.0
19709,19709,413938,6303912702,Video,6284,3,462121,437864,486282,,,27,4.5,209,6,120.0,78.0,209.0,0.0,0.0
19712,19712,414010,B00006959X,Video,6572,3,12969,193609,210707,,,0,0.0,0,3,6.0,29.0,17.0,0.0,0.0
19713,19713,414012,076782900X,Video,10357,1,96031,,,,,11,5.0,13,1,64.0,0.0,0.0,0.0,0.0
19717,19717,414076,6301928245,Video,4082,1,,194461,,,,40,5.0,96,3,0.0,101.0,0.0,0.0,0.0
19722,19722,414100,6304096631,Video,10624,3,438038,,250523,,5464,4,5.0,110,11,107.0,0.0,125.0,0.0,46.0
19724,19724,414142,630573237X,Video,5980,2,20946,,136004,,,23,4.0,169,4,104.0,0.0,126.0,0.0,0.0
19725,19725,414146,B00005C9HN,Video,7316,3,203225,351599,,,123968,4,5.0,13,4,174.0,66.0,0.0,0.0,97.0
19730,19730,414264,6300268217,Video,8890,1,,,,,1263,13,4.0,46,2,0.0,0.0,0.0,0.0,98.0
19731,19731,414273,6302843510,Video,31244,5,345101,390521,486675,420009,76688,0,0.0,0,8,1.0,1.0,3.0,0.0,52.0
19740,19740,414390,6303917399,Video,2783,2,,,208463,,424092,5,2.5,72,2,0.0,0.0,28.0,0.0,104.0
19750,19750,414509,0967766737,Video,39380,1,,438403,,,,0,0.0,0,2,0.0,9.0,0.0,0.0,0.0
19755,19755,414612,B000005F9Z,Video,22836,5,52123,309619,516927,519777,77128,7,4.5,58,5,25.0,51.0,18.0,17.0,25.0
19764,19764,414764,0790745801,Video,6917,1,,,,,270863,22,5.0,158,3,0.0,0.0,0.0,0.0,136.0
19766,19766,414882,6302814111,Video,3386,2,,78906,,,390923,5,4.0,14,3,0.0,14.0,0.0,0.0,3.0
19768,19768,415015,0963571877,Video,2339,1,180036,,,,,3,5.0,54,1,143.0,0.0,0.0,0.0,0.0
19770,19770,415110,B00003CWMH,Video,4749,1,425789,,,,,42,4.0,130,1,38.0,0.0,0.0,0.0,0.0
19774,19774,415187,6303927076,Video,15149,2,,275262,,,159407,6,5.0,40,2,0.0,11.0,0.0,0.0,20.0
19776,19776,415215,1890320048,Video,2468,3,,391418,222430,,247318,17,4.0,390,8,0.0,55.0,14.0,0.0,0.0
19777,19777,415253,630018434X,Video,32746,4,372238,396166,443821,348108,,5,4.5,21,6,10.0,11.0,30.0,22.0,0.0
19778,19778,415276,6301773462,Video,34694,2,468910,,515214,,,0,0.0,0,5,0.0,0.0,13.0,0.0,0.0
19789,19789,415589,B000055ZJO,Video,24070,1,458939,,,,,4,5.0,10,2,51.0,0.0,0.0,0.0,0.0
