,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote
18804,18804,547398,6305433852,DVD,11501,5,6305433860,1558908269,0767819640,B00000JGOW,0780619331,38,4,42
18805,18805,547399,B00005NKTH,DVD,11224,5,B00002NDM3,B00005R1O7,B0001Z3I08,B0002NRRRY,B0002M5TRU,46,4.5,133
18806,18806,547400,0783230354,DVD,13712,5,B00009AOBH,0783229364,6305133468,0783230060,B00008978M,10,4.5,38
18807,18807,547401,B00005KH3A,DVD,43407,5,B00005UQ77,B00005KH39,6305511705,B00005UQ76,B00004TJS2,10,3.5,21
18808,18808,547402,B00005KH3B,DVD,16510,5,6305511705,B00004TJS2,B00005KH39,6305511667,B00009IAXE,8,4,37
18809,18809,547403,B00004REOG,DVD,18682,5,B00006HMPC,B00004YS9G,B00005Y6XK,B000051S4T,B000051S4V,180,2.5,1076
18810,18810,547404,B00004VVOG,DVD,52878,0,,,,,,1,4,7
18811,18811,547405,630512003X,DVD,19832,5,1573625485,630513734X,B00005LQ0Z,1573471046,B00005JMDZ,32,4,108
18812,18812,547406,B00005KJV7,DVD,14673,5,B000069HPC,B000069HPG,B0000ACOY1,B00001QEE7,B00006RCMF,7,3,90
18813,18813,547407,B00006G8GV,DVD,57831,0,,,,,,1,3,0
18814,18814,547408,B00006G8GA,DVD,53940,5,B00009IAXE,B00009IAZ5,B00009IAXS,B00004TJS2,B00004RF3N,5,4,0
18815,18815,547409,B000055ZCW,DVD,5751,5,B00004Z4VN,B000051S6M,B000055ZCV,B00004W1A7,B00004Y7H6,3,3.5,19
18816,18816,547410,B000055ZCV,DVD,5690,5,1879505096,B000051S6M,B000055ZCY,B00004Z4VO,B000055ZCW,2,4,11
18817,18817,547411,B000055ZCY,DVD,7378,5,1879505096,B000055ZCV,B000055ZCW,B000051S6M,B00004Z4VO,2,3,15
18818,18818,547412,B00004WLS0,DVD,51002,5,B00004RER5,B0001US6DC,B0007PALVQ,B0007ZEO8C,B00008LDNZ,4,3.5,11
18819,18819,547413,0780631684,DVD,7895,5,B00005JLZK,B00005RHGK,B0000E2R6P,B00005JLTK,B0000VCZMK,340,4,795
18820,18820,547414,B000096FTI,DVD,6765,5,B00009AV7L,B0002S94OI,B0002CTT44,B0002IQI9W,B0002MPQ50,18,4.5,164
18821,18821,547415,0792838076,DVD,14059,5,B00005U5AC,6305505802,6305047480,B00005RYOQ,630469623X,20,3.5,41
18822,18822,547416,1568556829,DVD,32275,5,B00013F34O,B00013F358,B00006675U,B00013F34E,B00008GQ34,1,5,10
18823,18823,547417,B000068TPT,DVD,17224,5,B00006JU7Y,B00005V1XN,B0000CG8HJ,B00005AAA4,B0000CG8GH,3,2.5,14
18824,18824,547418,6305350213,DVD,3868,5,6305090564,1558908323,6305495106,0812543262,B00005BCKJ,90,3,225
18825,18825,547419,B000068TPG,DVD,26066,5,B0002V7O60,B000068TPC,B000068TPD,B00027JYMG,B00027JYNK,14,5,52
18826,18826,547420,B000068TPC,DVD,28047,5,B000068TPD,B000068TPG,B0002VEUIK,1573471046,B00027JYLC,10,4,32
18827,18827,547421,B00005LKHP,DVD,50592,5,B000294U5K,B000294U4G,B000294U5A,B0000DBJ8M,B00005V1XH,6,3.5,29
18828,18828,547422,0792845838,DVD,3919,5,B0001FVDJQ,6305308780,B00005LC4R,B000060MWP,0783230346,19,4.5,84
18829,18829,547424,6305841314,DVD,12043,5,B00013WWSO,B00014K5MS,B000077VQ9,B00008DDHJ,0783233493,11,4.5,21
18830,18830,547425,B00000JLX6,DVD,52296,5,B00005PJ8Q,6305428018,B00003ETM8,B000068MC5,B00004Z4SI,28,2.5,508
18831,18831,547426,6305531293,DVD,1963,5,B000066HAS,0788815466,B00005Q79A,B00013RC84,B00000I60E,77,4,287
18832,18832,547427,B000056BOX,DVD,6462,5,B000056BOW,B0001XAOXO,B00009W8NH,B00018D3LY,B0000399WN,49,3,213
18833,18833,547428,B000056BOW,DVD,5479,5,B0000399WN,B000056WR6,B00005JMHL,B000095J1K,B00006HAVX,73,4,318
18834,18834,547429,B000056BOR,DVD,1104,5,B00007GZR1,B0001CNRCU,B0001CNRC0,B00000IBME,6305558183,34,4,216
18835,18835,547430,B00005A0Q1,DVD,56867,0,,,,,,4,3,1
18836,18836,547431,B00005A0Q7,DVD,52222,0,,,,,,1,5,8
18837,18837,547432,B00005A0Q0,DVD,16133,5,B0002V7O2Y,B00006SFIY,B00005R1O7,B000063UR0,B0002I832W,13,3.5,52
18838,18838,547433,B00005A0Q6,DVD,58697,5,B00005A0QB,B00005Y6YF,6305308837,B0000VJG72,B00005JLJW,2,3,9
18839,18839,547434,B00005A0QA,DVD,58833,0,,,,,,1,4,5
18840,18840,547435,B00005A0QG,DVD,62311,5,B00008MTY0,B0001WTWVU,B0001NBMAS,B00004TJOE,0767821483,11,2.5,61
18841,18841,547436,B00005A0QI,DVD,57853,5,B0001NBMHQ,B0001NBMEE,B00074DY0M,B00074DY0W,B00066FB8Y,7,4,33
18842,18842,547437,B00005A0QF,DVD,46220,5,B00005K3NR,B0001HA8MM,0790734737,B000066C6F,630471193X,22,3.5,76
18843,18843,547438,B00005A0QK,DVD,50210,0,,,,,,4,4,1
18844,18844,547439,B00005A0QD,DVD,43005,5,B0000AUHQ6,B00000GHZI,B0002V7OCO,B000067D6M,B00009UW0J,17,1.5,153
18845,18845,547440,B00005A0QM,DVD,46285,5,076782170X,B0001932ZU,B0000CBXZK,B00005Y6XD,B000065AZW,4,3.5,16
18846,18846,547441,B00005A0QJ,DVD,59078,5,B00000C0QO,B000055Z4M,B00000CQJZ,B00000JQSA,B0002HOEOY,17,3.5,90
18847,18847,547442,B00005A0QP,DVD,57330,0,,,,,,0,0,0
18848,18848,547443,B00005A0QR,DVD,63041,5,B00000JNVE,B00000JQSE,B00000JQSC,B00000C0QO,B000093NSH,11,3,44
18849,18849,547444,0783116748,DVD,8374,5,B00005AQML,B00005RT38,B0000A2ZNM,0790739313,B000035Z5D,28,4,106
18850,18850,547445,B00005CDVJ,DVD,48012,5,B00006HB4B,B0000CEB4Z,B00006SFLC,B0001FBSUK,B0006MYXMS,1,1,1
18851,18851,547446,B00004ZESF,DVD,35891,5,B00004REQA,B0000YHVNU,B00000IBU6,B00065BENQ,B00000IBU5,2,4.5,9
18852,18852,547447,6305822530,DVD,11711,5,B0000640RY,B00007ELED,B0001932ZU,B00008XRWU,B0002ERXB8,10,1.5,77
18853,18853,547448,B00000F4O0,DVD,32092,5,B0001VTPUE,0767812158,B00023P4I8,B0000DD76V,B0001932ZU,22,4.5,66
18854,18854,547449,B00005RYL4,DVD,15792,5,B00009OWJW,B0007LPSH2,B00003PE9J,B0000714C2,B000065V3H,8,4.5,26
18855,18855,547450,B00000F4O1,DVD,30879,5,B0002IQLH6,1573471046,B00023P4UQ,B0002IQNAG,B0002VYOVS,63,3.5,240
18856,18856,547451,B00005RYL5,DVD,9078,5,B00013WWT8,B0000714C2,B000065V3H,B0001O3W4G,B00008438V,17,4.5,69
18857,18857,547452,B00005RYL2,DVD,6591,5,B000056N8X,B00028G7IY,B00008QOE5,1558908463,B0001ZX0GA,257,3.5,856
18858,18858,547453,B00005RYL6,DVD,20536,5,B0000E6FNH,B0000DZ3EG,B00008972U,6305744475,B000089787,9,4,14
18859,18859,547454,B00005RYLA,DVD,29518,5,B00005RYLB,6305807930,B00000IBRK,6305807957,B00000IBRL,29,3.5,106
18860,18860,547455,B00005RYL3,DVD,16812,5,B0001GOH7U,B0000648ZR,B0001GOH84,B0006J28LY,B000765HX2,2,4,19
18861,18861,547456,B00005RYLN,DVD,27526,5,B00000F5UQ,B00000F5UT,B00005B1XM,B00005B1WT,B00005RYLP,3,2.5,41
18862,18862,547457,B00005RYLR,DVD,30137,5,B00023P4I8,B0001932ZK,0790750198,B00000JSJC,B0000AZT79,6,3.5,5
18863,18863,547458,B00005RYLP,DVD,32814,5,B00005RYLN,B00005B1WT,B00000F5UT,B00000F5UQ,B00005B1XM,5,3,10
18864,18864,547459,B00006G8FS,DVD,37790,5,B0002PYS7Y,B000067IX4,B00005NGA0,6304498969,B00008LDNZ,2,4,14
18865,18865,547460,B00005RYLX,DVD,3431,5,B0000CBY1C,B00005JM20,B00003CXPJ,B00003CXIY,B0001Z3TXE,282,4,1080
18866,18866,547461,B000068TOP,DVD,44447,2,B00007G1UR,B00018WMWK,,,,2,2,15
18867,18867,547462,B000068TOX,DVD,4567,5,B0000A02XM,1573300411,B00004YRI4,B0000E2FLC,B0007IA58C,41,4.5,180
18868,18868,547463,B000068TOV,DVD,44027,5,B000068TOO,B000068TOR,B00005QX82,B0000A02V9,B000059TFW,0,0,0
18869,18869,547464,B000068TOT,DVD,32042,5,6305214530,B00005AA9C,B00004U103,B00005QW4U,1573626155,2,1,48
18870,18870,547465,B000059HB0,DVD,47871,0,,,,,,8,3.5,29
18871,18871,547466,B000059HB9,DVD,9687,5,B000654ZDC,6305535027,B00005Y7AW,B0009A21NA,B0000C7PSW,3,5,17
18872,18872,547467,B000059HBA,DVD,18415,5,6304712928,6305065551,B00007AJE1,B00005JMWP,B0001GF2D8,92,3,316
18873,18873,547468,B000059HBS,DVD,57164,0,,,,,,0,0,0
18874,18874,547469,B000059HBT,DVD,30616,5,B00007AJDL,B000059HBR,B0000640TX,B0000694ZA,B0000694ZB,2,1,18
18875,18875,547470,B000059HBX,DVD,57925,0,,,,,,2,4,0
18876,18876,547473,B00005UM4D,DVD,36087,5,B00005Y71Z,0792838947,B00004TJR2,B00004TJR8,B00004TJR4,5,4.5,12
18877,18877,547474,B00005UM41,DVD,35698,5,B0001I55RO,B00066FB8Y,B0007939MK,B0002W4U20,B000056H2E,2,4,2
18878,18878,547475,B00005UM42,DVD,29652,5,B00005PJ8M,0790729377,6305132917,B00003CXBU,B0000EYUEI,58,3.5,279
18879,18879,547476,B00005UM40,DVD,59284,5,B000050IMU,B0002GLWPY,B0001I55RO,B0002TSZHY,B0007M21Z8,3,3.5,10
18880,18880,547477,B000083C8U,DVD,19710,5,B00008MTYF,B00008DDUY,B0000YEE6M,B000068MA2,B000056N8H,14,3.5,39
18881,18881,547478,B00006ADG3,DVD,52163,2,B00006JDR3,B00005Q3KM,,,,2,5,10
18882,18882,547479,B00000EZSI,DVD,30520,5,B00062IDHE,B00004ZERW,B00005NGAE,B00000C28T,B00008G7EJ,16,3.5,66
18883,18883,547480,B00005OSK3,DVD,25582,5,B0000D1FGK,B00005OSK2,B00015YW6C,B00015HXAE,B0001NBMHQ,1,3,11
18884,18884,547481,B00005OSK6,DVD,42092,5,B00011D1J0,B00015YW6C,B0001NBMGC,B0001DMWUC,B00015HXAE,1,3,5
18885,18885,547482,0767818016,DVD,5234,5,B00005Q799,B00005JKOI,B000002UC1,B00005JL1C,B000065V3H,40,4.5,155
18886,18886,547483,6305428441,DVD,11142,5,B00003CXD3,6305310343,B00005JL72,6305310351,6304806450,10,3.5,56
18887,18887,547484,0783228473,DVD,17044,5,B0000AUHOF,B00002E237,B0001I55Z6,0440975344,6305594333,40,4.5,169
18888,18888,547485,B000068DBE,DVD,11420,5,B000056WQX,078324021X,B000056VP4,078322611X,0792843592,120,4.5,462
18889,18889,547486,B00002VWE0,DVD,5188,5,B000022TSY,B00000K0DP,B000022TSH,B000022TS6,B00006FDCP,43,4.5,388
18890,18890,547488,B00005JLRZ,DVD,16993,5,B00005JKWX,B00005JN0W,B0000VJG72,078324228X,B00005JKED,114,4.5,475
18891,18891,547489,B00005MKNS,DVD,62604,0,,,,,,3,2.5,10
18892,18892,547490,B00005MKNR,DVD,31373,5,B0000633TA,B000067J0B,B000056VOO,B000062XFL,B00004RFIF,44,3,152
18893,18893,547491,B00005MKNV,DVD,39876,5,B00026L7OU,B000068QMP,B0002NRRRY,B00027JYMG,B00007G1TJ,9,3,38
18894,18894,547492,B00005MKNU,DVD,41257,5,B00006SFIZ,B00005R1O7,B0002I832W,B00006II55,B00008975H,6,3,49
18895,18895,547493,B00005MKNT,DVD,38084,5,B0000897D2,B00026L7OU,B00007ELEG,B00007AJED,B00064LJVE,3,4.5,27
18896,18896,547494,0792844874,DVD,4332,5,0767817729,B00029NKU6,B00005ATZT,6304712588,B000055Y0Y,31,4.5,143
18897,18897,547495,B00005MKN6,DVD,48233,5,B00008QSB4,B00005U128,B000067J0H,B0002C9DJU,B00005B6LA,5,2.5,9
18898,18898,547496,6304779356,DVD,2645,5,B000244EMO,B00004RFFS,B0002KVUKM,B00003CXIP,B000286RKW,177,4.5,586
18899,18899,547497,1558908412,DVD,26796,5,6305428263,079073849X,B000085EF5,B000065U35,1558908404,23,2.5,45
18900,18900,547498,B00005AW05,DVD,32890,5,B0000AZT79,B000068QPL,6304712928,B000083C8P,B00081U6GE,3,4.5,18
18901,18901,547499,0767809726,DVD,20258,5,6305308837,6305310335,B00005U5AH,0792844807,6305127697,9,4,48
18902,18902,547500,0792833201,DVD,2559,5,B00009PY4G,B0000524CY,B00005ATQJ,079284677X,B00004TDTO,167,4.5,785
18903,18903,547501,B00005AW04,DVD,3204,5,B00061QJYE,B0007XG4GE,B0002NY830,B00018YCJ6,B0006A05RC,15,4,145
18904,18904,547502,B00005AW00,DVD,18695,5,B00005OSKB,6305907099,B0006GAOEK,1572526785,B00005B6KW,1,5,3
18905,18905,547503,B00005AW02,DVD,44242,5,B0000A5A07,B0000714EO,B0001WTVMK,B00005MEVP,B0000CF341,2,4,5
18906,18906,547504,B000069HZ4,DVD,12050,5,B00005UW8E,B00023B1A8,B00066VURU,B00025ETD2,B0000DIJN8,9,4.5,36
18907,18907,547505,6305856036,DVD,38972,5,6305501173,B00006676E,B00009IAXL,B0000687BQ,B0001DMUHM,6,4,23
18908,18908,547507,B00005UER3,DVD,17644,5,B0000633RB,B0000633RA,B00008R9M1,B00007ELD3,B0000694WO,8,3.5,50
18909,18909,547508,1558908382,DVD,1698,5,B00003CXGA,B00005JKFA,B00003CXCI,B00009OWJY,B00000IQBW,134,4.5,477
18910,18910,547509,B00005UERL,DVD,23340,5,B00005U2KK,B00005U2KL,B0000A02YF,B0006Z2KZW,B0006Z2KZM,19,4.5,104
18911,18911,547510,B00005UER6,DVD,13013,5,0767817761,076780760X,B00005T7I0,6305428484,0767821513,11,4,96
18912,18912,547511,B00002EQ06,DVD,11545,5,B0000YEEOO,B00006JE2D,0375810609,0394805763,0394805755,10,4.5,67
18913,18913,547512,B000062Y1E,DVD,6587,5,B00005QW5T,B0001HAGSI,B00002CGGH,B0002MPQRS,B00004U104,29,4.5,274
18914,18914,547513,6305066833,DVD,27543,5,B0000VLLC0,B0000A5A17,B000055XM8,B00006JU7S,0790729377,8,3.5,96
18915,18915,547514,B00007GZZV,DVD,10071,5,B0001I55RE,B0000DZTIT,B00007GZZT,B00005JN0Q,B00009PSDX,20,4.5,66
18916,18916,547515,B00007GZZT,DVD,3780,5,B0000DZTN0,B0000DZTN4,B00077BPF0,B0001I55RE,B00009Y3RC,18,4,152
18917,18917,547516,0790740826,DVD,13965,5,6304779178,6304707622,0790740834,6304712898,0790729334,46,3,253
18918,18918,547517,B000063UR0,DVD,1531,5,B00006CXGG,B000067FP3,B00009NHC0,B00005NG6A,0782009980,43,4.5,295
18919,18919,547518,B000063UR4,DVD,12147,5,B0000TWMQ6,B0000W5J4A,B0000TWMRU,B00008CMRM,0783233493,25,5,51
18920,18920,547519,B000063URX,DVD,27212,5,B0001NBMHQ,B000059HAF,B00005PJ8N,B00005PJ8K,B00005PJ8L,8,4,74
18921,18921,547520,B000063URY,DVD,33989,5,B0001NBMH6,B000063URX,B000063US0,B0001NBMHQ,B00008AOTR,6,2.5,35
18922,18922,547521,B000063URZ,DVD,34338,5,B00005PJ8L,B00005PJ8K,B000063URX,B00005PJ8N,B000059HAF,5,2,44
18923,18923,547522,B000063UR5,DVD,1146,5,B00028HBIE,B0002CHIKG,B00005JN2Z,B00008LDNZ,B0006IIPIK,155,4.5,868
18924,18924,547523,B000063URT,DVD,53967,5,B0006TPDZC,B0000AZT4S,6302041104,B00006G8F8,6303451438,0,0,0
18925,18925,547524,B000063URU,DVD,39750,0,,,,,,4,3,22
18926,18926,547525,B000063URV,DVD,45741,0,,,,,,3,2.5,9
18927,18927,547526,B000063URH,DVD,22365,5,1573623911,6304936397,0792841328,B00006FDCU,B000063URC,35,3,90
18928,18928,547527,B000063URK,DVD,28131,5,B00007AJFH,B000063URJ,B00005OCMK,B0000CABJM,B0000CABJN,5,2,54
18929,18929,547528,B000063URC,DVD,2259,5,B00006FDCU,0790742829,B00004W5UF,1573623911,6304936397,70,4,204
18930,18930,547529,B000063URD,DVD,7372,5,B00008LDNZ,B00007G1TM,B00023P4FQ,B00023P4II,B00074DY0M,25,4,113
18931,18931,547530,B00004ZESH,DVD,40937,0,,,,,,14,2.5,42
18932,18932,547531,6305181926,DVD,2057,5,6305127646,B000006IUQ,0312510101,6304391560,B00005221M,90,4.5,214
18933,18933,547532,B0000633T6,DVD,8134,5,B000062XHI,B00023B1LC,B00005JLX2,B00008OE4W,B00005JKNV,206,3.5,799
18934,18934,547533,B0000633T9,DVD,43113,0,,,,,,9,4,36
18935,18935,547534,B00004ZESE,DVD,54671,5,B0006SSOHC,B00006FMBT,0790731479,B00009YXGW,B00005JLHF,15,2.5,42
18936,18936,547535,B00006IUHF,DVD,6573,5,B0000640ST,B000065AZA,B0001Y4LEQ,B0002ZMJD4,B0000C9JFO,5,4.5,75
18937,18937,547536,0767821629,DVD,5121,5,B00000K31V,0780622553,B00000JSJC,B0000640VR,0767805712,105,4,396
18938,18938,547537,B00007M55W,DVD,7548,5,0783116918,B00007L4OF,6305225788,B0001L3LUE,B000063V8K,11,4.5,59
18939,18939,547538,B00004RJ72,DVD,30947,5,B00006G8H0,B0007LPSH2,6305669295,B00005R243,B0000A2ZNO,3,3.5,21
18940,18940,547539,6305459649,DVD,13010,5,B000286S9C,B000021Y7K,B0000DJYPW,B0000C52G7,B00005M1ZM,40,3.5,198
18941,18941,547540,1578483050,DVD,45448,5,B0000687BL,B00064AE7E,B00005NFZ7,B0000558NI,B00022PYSO,42,3,170
18942,18942,547541,B00004RFGO,DVD,3579,5,B00000J11Z,B00004RF82,B00005RRK1,6304696574,1572521775,38,4.5,199
18943,18943,547542,B00000JKNX,DVD,16874,5,6304863586,B00012QLQY,B00000IBWR,B00005NX1L,B00006ISA6,141,4,765
18944,18944,547543,0783116926,DVD,3058,5,B00009NHB6,B00009PY32,B00005R1N3,B00005LIRD,B00023P4UQ,242,4.5,906
18945,18945,547545,0767812123,DVD,4699,5,6305468508,B00005JA9Z,B00008YGOI,B0000E32V1,B0000524EL,18,4,150
18946,18946,547546,6305701121,DVD,35681,5,B0001WTV8E,B0001WTVKW,B000067IZD,B0001WTVE8,B0001WTVL6,10,3.5,21
18947,18947,547547,6305280487,DVD,58157,0,,,,,,6,3.5,6
18948,18948,547548,0784011559,DVD,35154,5,B0001FGBUW,0767830555,B00004S89Y,B00005JLJW,B00008975Z,69,4,342
18949,18949,547549,B00008WJBG,DVD,4398,5,B00008WJBE,B00008CMR4,078322592X,0783228031,B000059HB7,9,3,32
18950,18950,547550,B00006FMUW,DVD,1388,5,B00007E2F5,B000094J7Z,B00003CXSM,B0001AVZA8,B00008NRI8,719,4,5511
18951,18951,547551,B00004ZEMK,DVD,6218,5,B00004ZELJ,B00005AAF2,B00004ZELI,B00005QCV8,B00000JZJN,64,5,98
18952,18952,547552,B000087F26,DVD,18019,5,B000092Q90,B000068MAV,B000068MAU,B0000YEES0,B000068MAW,2,3,15
18953,18953,547553,B00008WJBE,DVD,5351,5,B00008CMR4,B000059HB7,0783228031,B00008CMR6,078322592X,19,4,87
18954,18954,547554,B000053V7B,DVD,54367,0,,,,,,5,3,34
18955,18955,547555,0790745364,DVD,33181,5,0790747359,6305458367,0790750864,B00004RF95,B00001ZWBP,7,4,18
18956,18956,547556,6304843178,DVD,26291,5,B0000VV5DA,B000031EG1,B00000297O,B00006JMQ3,6305182086,39,4,136
18957,18957,547557,6305837244,DVD,12012,5,B00004Z1G1,6305942986,6305608288,B00002NDM3,B000055ZCA,24,4,128
18958,18958,547558,0790732157,DVD,1728,5,6304696469,0780618556,0783235070,0790729970,B00003CXE4,122,4,348
18959,18959,547559,B00000IMCR,DVD,42749,5,B0001WTVDO,B0001EFV7M,B0000A1HSS,6305972052,B000228SM8,7,3.5,20
18960,18960,547560,0767851242,DVD,14361,5,B000059XTI,0790731479,B00005Y6YE,6305071349,B00003CXGS,33,3.5,145
18961,18961,547561,B00004RF3N,DVD,9985,5,B00008WJE3,B0001610QQ,B00004YZEM,B00009IAXE,B00006FDBE,17,4.5,84
18962,18962,547562,0790731959,DVD,5631,5,B000055Y0Y,B00000JGOG,B00005ALS2,0790732149,6304712952,45,3.5,163
18963,18963,547563,B00000JGJQ,DVD,29160,5,B00005A07W,B0000640TW,B00006ADE6,B00009WVP3,B0000640TV,5,4,20
18964,18964,547564,0767802578,DVD,7983,5,B00004WG2F,B00008MTXC,B00005JKBC,0767836359,0783233477,36,3,196
18965,18965,547565,B00000JGJP,DVD,41674,2,0793803632,0812099168,,,,2,3.5,7
18966,18966,547566,B00007L4LX,DVD,29632,3,B00005KI4F,6305789649,B0002VEUIK,,,1,5,4
18967,18967,547567,B00005IA8B,DVD,6784,5,6305038732,B0006FFRT8,B0007QJ1ES,B0001FR552,B00007149K,21,4.5,151
18968,18968,547568,B00005IA89,DVD,8043,5,B0000E2W0U,B0006M4SO6,B00005LZOL,B00005Y7JX,B00004XOR4,17,4,130
18969,18969,547569,B00005IA82,DVD,22381,5,B0000TWMMA,6305747105,B00064AM62,B00005UKKF,B000051S4N,43,4.5,179
18970,18970,547570,B00005IA80,DVD,30108,5,B0001932ZU,B000093NTL,B000085EER,B0006HC00U,6305327084,6,4,21
18971,18971,547571,B00005IA86,DVD,39195,5,B00005M2CE,B00005KH3E,B000059H8P,B00005QBZO,B000056NWF,1,5,9
18972,18972,547572,B00005IA85,DVD,24868,5,B00005QBZO,B00005B6KU,B00005M2CE,B00005NG12,B00005AFSD,2,5,15
18973,18973,547573,B00005QCWZ,DVD,64018,0,,,,,,0,0,0
18974,18974,547574,B00005IA84,DVD,3091,5,B000055ZCW,6305837058,B00004Z4VN,B00004W1A7,6305944121,15,5,143
18975,18975,547575,B00005QCWJ,DVD,53046,2,B00000JGHV,0790733633,,,,2,2,4
18976,18976,547576,B00005QCWQ,DVD,44358,5,B00005AQMK,B0000YEES0,B00009MEBX,B000059PPI,B0001FVE1I,3,2,4
18977,18977,547577,B00005QCWE,DVD,60117,5,6303467695,6303467687,B0000D0YTN,6303467725,6303467733,2,5,0
18978,18978,547578,B00005JLJP,DVD,3505,5,B00007AJF9,6305252564,B00006L91Z,B00005LC1D,B00004U3UI,80,4.5,505
18979,18979,547581,B00005JLJK,DVD,5517,5,B00006FDAW,B00005JKH5,B000092Q4F,B00005LOLC,B00008LDNZ,20,4.5,112
18980,18980,547582,6305701407,DVD,66255,0,,,,,,3,1.5,5
18981,18981,547583,6305976449,DVD,8154,5,6305976473,6305976414,6305976430,B00007KK2Z,6305976422,11,3,41
18982,18982,547584,0790733633,DVD,10974,5,B00005JD5J,B0000541AK,630469623X,B00005JLG1,0790739739,47,4.5,182
18983,18983,547586,078321958X,DVD,1406,5,B00000ILBM,6305428514,B00005T7I1,B0006IIPIK,0783226012,89,3.5,297
18984,18984,547587,6305837856,DVD,18000,5,B00007ELFB,B00007ELFC,6305837821,6305837783,6305837708,14,3.5,80
18985,18985,547588,B00008Z44O,DVD,17863,5,B0002GTWQA,B0001NBMH6,B0001NBMHQ,B0007TKNGA,079284047X,9,4,42
18986,18986,547589,B00000IO3Q,DVD,26439,5,B00006I042,B00000IO3W,B000093NSP,B00026L7OU,B0007WQGRC,26,4,96
18987,18987,547590,B00000IO3R,DVD,12635,5,6305459452,B00005U128,B00026PA70,6305972052,B00005R1N3,62,4,197
18988,18988,547591,B00000IO3U,DVD,19095,5,0425151301,0517887290,B00001ODHM,038039362X,0399112081,110,3.5,1023
18989,18989,547592,B00000IO3T,DVD,19869,5,B0007989WU,B00008LDNZ,B00026L75E,B0001US6DC,B0006H32DY,10,4,51
18990,18990,547593,B00000IO3V,DVD,45134,3,B00031V24E,B00015HX90,B00005JND5,,,12,3,109
18991,18991,547594,B00005U5A8,DVD,14325,5,B00005JKCB,B00005U5A9,6305252572,B00003CXD3,B00000I1JZ,28,4,46
18992,18992,547595,B00005U5A9,DVD,13551,5,B00005U5A8,B00005JKCB,6305252572,6305310343,B00003CXD3,30,3,115
18993,18993,547596,B00005U5AH,DVD,9217,5,6305310335,0767809726,6305308837,6305127697,B000021Y7L,17,4.5,104
18994,18994,547597,B00005U5AD,DVD,18997,5,B00005U5AC,B00005JL72,6305310343,6305310351,0783237367,23,3.5,46
18995,18995,547598,B00005U5AF,DVD,11194,5,B00005JK9L,B000069I1K,B00004RF84,B00009AOAW,B000068QPY,7,3,12
18996,18996,547599,B00004Z4VX,DVD,14553,5,B0002V7O2Y,B0002I832W,6305869359,B00008AOV2,B0002NRRRY,4,3,18
18997,18997,547600,B00004Z4VO,DVD,12519,5,1879505096,B000051S6M,B000055ZCW,B00004Z4VN,B000055ZCV,2,4.5,7
18998,18998,547601,B00005U5AC,DVD,2576,5,6305310343,B00005JL72,B00005RYOQ,0783237367,B0000541AK,57,4.5,207
18999,18999,547602,B00005U5AG,DVD,17383,5,B00008DDXK,B00009OWJY,B00005JKFA,B00008L3UU,6305973237,10,4,27
19000,19000,547603,B00004Z4VG,DVD,35962,5,6305869189,B00005R1OA,B000059H8T,B00004Z4VH,6305869049,3,4.5,13
19001,19001,547605,B00004U3C5,DVD,39870,5,B00000IBU1,B00004RERH,6304475357,6305534594,B00000IBU2,2,1.5,34
19002,19002,547606,B00004U3C6,DVD,38331,5,B0000AYLJZ,B00005B6L3,B000094FG4,B000059H92,B0001WTVTI,8,2.5,31
19003,19003,547607,B00004U3CC,DVD,51344,0,,,,,,0,0,0
19004,19004,547608,B00005BJXS,DVD,33817,0,,,,,,1,3,2
19005,19005,547609,B00004W18Z,DVD,4008,5,B00005PJ6Q,B00000K31T,B00076ONUU,B00006JMPT,B0002235QW,20,4.5,179
19006,19006,547610,B00006FD93,DVD,32193,5,B00007ELEC,B00007CVSY,B00005R5GI,B00005QAP8,B0000DG98R,3,2.5,10
19007,19007,547611,B00006FD94,DVD,20898,5,B00004UE5V,B00005NKSB,B00007M57Q,B00007CVT7,B00005R1N3,21,2.5,54
19008,19008,547613,B00008HCCF,DVD,3571,5,B00005Y3ZM,B00065923K,B00067OLN4,B00009QI3R,B000087F6I,52,4,836
19009,19009,547614,B00006FD9K,DVD,13133,5,B00006FD9L,B00006FD9H,B00003IXDZ,B00006FD9G,B00006FD9I,105,4,322
19010,19010,547615,B00006FD9H,DVD,3387,5,B00006FD9K,B00006FD9L,B00003IXDZ,B00006FD9G,B00006FD9I,59,4,90
19011,19011,547616,B00006FD9L,DVD,14398,5,B00006FD9K,B00006FD9H,B00003IXDZ,B00006FD9G,B00006FD9I,38,4,176
19012,19012,547617,B00006FD9G,DVD,23595,5,B00003IXDZ,B00006FD9H,B00066KWCY,0767825489,B00006FD9K,42,4,64
19013,19013,547618,B00006FD9F,DVD,27250,5,B0000TAZPG,B00006L85E,B0002VYPL2,B00005RTRN,B00006CTI2,7,5,15
19014,19014,547619,B00006FD9D,DVD,58204,0,,,,,,1,4,2
19015,19015,547620,B00006FD9E,DVD,43086,3,B00065AXTM,B00005M91K,B00008LDNZ,,,6,4.5,25
19016,19016,547621,B00006FD9W,DVD,10912,5,B00005RZPK,B00005RZPJ,B0006Q93CE,B0009299LU,B00035W096,9,5,24
